store_name,address,store_link
"ZUDIO - Bhubaneswar, Khandagiri","PNR Centre, Khandagiri, BBSR, Plot Number - 18/2759 - 3597, 18/2626 - Mouza, DumDuma, Khandagiri , Bhubaneswar - 751019 , Odisha",https://www.zudio.com/apps/s/zudio/storelocator/odisha/bhubaneswar/zudio-bhubaneswar-khandagiri-z320
"ZUDIO - Kharagpur, Malancha Road","Shreya Heights 694/A/486, Malancha Main Road, District – Paschim Midnapore , Kharagpur - 721304 , West Bengal",https://www.zudio.com/apps/s/zudio/storelocator/westbengal/kharagpur/zudio-kharagpur-malancha-road-z583
"ZUDIO - Tirupati, KVC Arcade","KVC Arcade, 13-1, Vani Nagar, Avilala, RC Road , Tirupati - 517501 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/tirupati/zudio-tirupati-kvc-arcade-z480
"ZUDIO - Srikakulam, L.B.S Colony","Rice millers Association, Opp. Kinnera Theatre, Landmark Mithayalama Temple, L.B.S Colony , Srikakulam - 532001 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/srikakulam/zudio-srikakulam-lbs-colony-z477
"ZUDIO - Ongole, CV Mall","CV Mall, S. No. 117, Guntur Road, Ongole Prakasam Dist , Ongole - 523001 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/ongole/zudio-ongole-cv-mall-z482
"ZUDIO - Visakhapatnam, Aganampudi","2-64, Steel Plant, General Hospital Road, Aganampudi , Visakhapatnam - 530053 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/visakhapatnam/zudio-visakhapatnam-aganampudi-z400
"ZUDIO - Hyderabad, Kachiguda","Lingampally, Kachiguda , Hyderabad - 500027 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-hyderabad-kachiguda-z720
"ZUDIO - Kochi, Edapally","Navin Sugathan Plot, NH544, Near Indian Oil Corporation Pump, Edapally , Kochi - 682024 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/kochi/zudio-kochi-edapally-z423
"ZUDIO - Thiruvananthapuram, Kazhakkoottam","Shijina, Sadhu's Tower Near AJ Central School, Vetturoad, Kazhakkoottam , Thiruvananthapuram - 695582 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/thiruvananthapuram/zudio-thiruvananthapuram-kazhakkoottam-z528
"ZUDIO - Nashik, The Exchange Deolali Gaon","Near Bytco Hospital, Opp. Muktidham Temple, Deolali, Road, Nashik Road , Nashik - 422214 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/nashik/zudio-nashik-the-exchange-z705
"ZUDIO - Nashik, Burkule Hall","Plot No.10, Survey No. 302/1, Ambad, Uttam Nagar Rd, Incom Tax Colony , Nashik - 422010 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/nashik/zudi-burkule-hall-z626
"ZUDIO - Jaipur, Gopalpura Bypass Rd","Plot No. 6 & 7, Gopalpura Rd, Chhayadip Nagar, Shri Gopal Nagar, Gopal Pura Mode , Jaipur - 302018 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/jaipur/zudio-gopalpura-bypass-road-z637
"ZUDIO - Ottapalam, Kairali Towers","6, Palakkad - Ponnani Rd, opp. Semalk Hospital, Vinayaka Nagar, Kanniyampuram , Ottapalam - 679104 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/ottapalam/zudio-kairali-towers-z689
"ZUDIO - Anand, Ganesh Cross Road","Harshitam Landmark, Ganesh Cross Roads, beside Welcome Plaza, Mangalpura, Anand - 388001, Gujarat , Anand - 388001 , Gujarat",https://www.zudio.com/apps/s/zudio/storelocator/gujarat/anand/zudio-ganesh-cross-road-z658
"ZUDIO - Hyderabad, G.S. Center point punjagutta","Hyderabad Central, Punjagutta NO.6-3-673, 674/1, G.S.CENTER POINT PUNJAGUTTA CROSS, ROAD , Hyderabad - 500082 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-point-punjagutta-z964
"ZUDIO - Bengaluru, YGR Signature mall","244/1, Kenchena Halli Rd, Rajarajeshwari Nagar , Bengaluru - 560098 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bengaluru-signature-mall-z956
"ZUDIO - Jaipur, VT Road","222, Ward 27, Sector 51, Mansarovar , Jaipur - 302020 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/jaipur/zudio-jaipur-vt-road-z636
"ZUDIO - Bengaluru, KSST RD","KSST Rd, Thigalarapalya, ITPL Main Road, Krishnarajapura , Bengaluru - 560067 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bengaluru-ksst-road-z962
"ZUDIO - Hyderabad, Alwal","Starbazar VBR Garden, 168, Lakshmi Enclave Road No. 2, Cityzen Colony, Bhavani Nagar, Alwal , Secunderabad - 500010 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/secunderabad/zudio-hyderabad-alwal-sm69
"ZUDIO - Hyderabad, Anand Nagar","KVL, Anand Nagar, road no 2, Near Reliance Trends, Nagole , Hyderabad - 500068 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-hyderabad-anand-nagar-z721
"ZUDIO - Hyderabad, Alwal","VBR Garden, 168, Lakshmi Enclave Road No. 2, Cityzen Colony, Bhavani Nagar, Alwal , Secunderabad - 500010 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/secunderabad/zudio-hyderabad-alwal-z961
"ZUDIO - Bengaluru, Kanakpura Road","bbmp khata no 37/35/34/31/1c, yelachenahalli, near metro station, kanakapura main road , Bengaluru - 560078 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bengaluru-kanakapura-z965
"ZUDIO - Hyderabad, GJR Estates","Bhagya Nagar, L. B. Nagar , Hyderabad - 500074 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-hyderabad-gjr-estates-z966
"ZUDIO - Mumbai, Jogeshwari East","Ground Floor Unit No. 5 - 14, & First Floor Unit No. 105 to 115, Shiv Solitaire Garment Hub, Caves Rd, Subhash Nagar, Jogeshwari East , Mumbai - 400060 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/mumbai/zudio-maharashtra-jogeshwari-east-z631
"ZUDIO - Bhopal, Signature Business Park","Shop No. UG 28 to UG 38, Near New Karond Mandi, New Bhanpur R.O.B Bhopal, opposite Kamla Devi Public School, Karond , Bhopal - 462018 , Madhya Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/madhyapradesh/bhopal/zudio-bhopal-signature-park-z546
"ZUDIO - Dewas, Gomti Nagar","Survey No.683/4 Dewas Junior, Near Croma, A. B. Road, Near Gomati Nagar , Dewas - 455001 , Madhya Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/madhyapradesh/dewas/zudio-dewas-gomti-nagar-z693
"ZUDIO - Tumakuru, KNS Complex","Beside Croma, BH Road, Near 5th Main Road, Plot no- 58, BH Road, KNS Complex , Tumakuru - 572101 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/tumakuru/zudio-tumakuru-kns-complex-z681
"ZUDIO - Gurdaspur, Batala Road","Adjoining Honda Showroom, Improvement Trust Colony, Plot No. 10, Batala Road, SFS Tower, Gurdaspur , Gurdaspur - 143521 , Punjab",https://www.zudio.com/apps/s/zudio/storelocator/punjab/gurdaspur/zudio-gurdaspur-batala-road-z743
"ZUDIO - Kochi, Angamaly","Lilly Square, Opposite Sunny Silks, NH-544, Angamaly, Kochi , Kochi - 683572 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/kochi/zudio-kochi-angamaly-z302
"ZUDIO - Kannur, Payyanur","SP Mall, NH Bye Pass, Near KFC, Payyanur , Kannur - 670307 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/kannur/zudio-kannur-payyanur-z690
"ZUDIO - Ajmer, Mittal Mall","Prithviraj Marg, Hathi Bhata , Ajmer - 305001 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/ajmer/zudio-ajmer-mittal-mall-z711
"ZUDIO - Hyderabad, Saket","Amulya Square, Plot no.6 Maple Homes, Kapra Saket Road , Hyderabad - 500062 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-hyderabad-saket-road-z969
"ZUDIO -Haldiya Tower 03, Bindakiya","Scheme- 1, Apex Circle, Malviya Nagar , Jaipur - 302171 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/jaipur/zudio-jaipur-haldiya-tower-z712
"ZUDIO - Thiruvananthapuram, Lulu Mall","FF., Store No. F15, 16, 17 & 18, Kazhakootam, Kovalam Bypass Road, Kochuveli, Thiruvananthapuram - 695029, Kerala , Thiruvananthapuram - 695029 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/thiruvananthapuram/zudio-thiruvanthapuram-z691
"ZUDIO- Varanasi, DG Colony","DG Colony, Near Income Tax Office, S-8/108, C-1,2,3,4 , Varanasi - 221002 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/varanasi/zudio-varanasi-ma-road-z765
"ZUDIO- Jaipur, Palika Circle","New Santander Road, Plot No. 6, Swage Farm, New Santander Road , Jaipur - 302019 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/jaipur/zudio-jaipur-palika-circle-z633
"ZUDIO - Jabalpur, Samdareeya Mall","1st Floor, Subhadra Kumari Chohan Ward Civic Centre, Malaviya Chowk , Jabalpur - 482001 , Madhya Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/madhyapradesh/jabalpur/zudio-jabalpur-samdariya-mall-z226
"ZUDIO- Jaipur, City pulse mall","Plot No. 21, Narain Singh Circle , Jaipur - 302005 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/jaipur/zudio-jaipur-city-z714
"ZUDIO- Dehradun, Crossroads Mall","1, Old Survey Rd, Karanpur , Dehradun - 248001 , Uttarakhand",https://www.zudio.com/apps/s/zudio/storelocator/uttarakhand/dehradun/zudio-dehradun-crossroads-mall-z737
"ZUDIO- Kadapa, J S Shopping Mall","Near KFC, 42/347-120, Simhapuri Colony, Revenue Ward No - 42, Near New Bus Stand , Kadapa - 516004 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/kadapa/zudio-kadapa-shopping-mall-z649
"ZUDIO - Bicholim, Shetye Majestic","Main Road, Near Adarash Restaurant, Bordem , Bicholim - 403504 , Goa",https://www.zudio.com/apps/s/zudio/storelocator/goa/bicholim/zudio-bicholim-shetye-majestic-z275
"ZUDIO - New Delhi, Rajouri Garden","F135- F136, Main Market Marg, Opposite Blackberrys Showroom , New Delhi - 100027 , Delhi",https://www.zudio.com/apps/s/zudio/storelocator/delhi/newdelhi/zudio-main-market-marg-z386
"ZUDIO- Kochi, Palarivattom","Sherman- Confident Tower, Beside Brindawan Hotel, Palarivattom, NH Bypass Road , Kochi - 682025 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/kochi/zudio-sherman-confident-tower-z425
"ZUDIO - Delhi, Narela","Kh. No. 42/1,42/10/2,42/10/9 Gautam Colony, Narela , New Delhi - 110040 , Delhi",https://www.zudio.com/apps/s/zudio/storelocator/delhi/newdelhi/zudio-narela-delhi-z463
"ZUDIO - Gangtok, Simvo Commercial Complex","Opposite Krishi Bhavan, Near Mount Simvo Hotel, Daragaon Tadong , Gangtok - 737102 , Sikkim",https://www.zudio.com/apps/s/zudio/storelocator/sikkim/gangtok/zudio-krishi-bhavan-z328
"ZUDIO - Gurugram, Galaxy Road","GF-1 & FF-1 Tower D, Signature Tower III, Sector- 15- II , Gurugram - 122001 , Haryana",https://www.zudio.com/apps/s/zudio/storelocator/haryana/gurugram/zudio-gurugram-galaxy-road-z802
"ZUDIO - Mehsana, Signature Mall","RS No. 998, Between D-Mart & Fun Blast, Panchot , Mehsana - 384002 , Gujarat",https://www.zudio.com/apps/s/zudio/storelocator/gujarat/mehsana/zudio-mehsana-signature-mall-z670
"ZUDIO - Brahmapur, Epari Plaza","Plot No. 81/1151, Dharma Nagar Main Road, Beside Bank of Maharashtra , Brahmapur - 760002 , Odisha",https://www.zudio.com/apps/s/zudio/storelocator/odisha/brahmapur/zudio-brahmapur-epari-roplazad-z793
"ZUDIO - Ludhiana, Sarabha Nagar","BXX-3438/ A 29/ 30, Block A, Near Fab India, Gurudwara Rd, Sarabha Nagar , Ludhiana - 141002 , Punjab",https://www.zudio.com/apps/s/zudio/storelocator/punjab/ludhiana/zudio-ludhiana-sarabha-nagar-z779
"ZUDIO - Chennai, Adyar","Opp. Konica Color Lab, 19, Mahatma Gandhi Rd, Shastri Nagar, Adyar , Chennai - 600020 , Tamil Nadu",https://www.zudio.com/apps/s/zudio/storelocator/tamilnadu/chennai/zudio-chennai-mahatma-gandhi-road-z575
"ZUDIO - Bengaluru, Victoria Embassy","47, 48, Opposite Mayo Hall, Residency Road, Ashok Nagar , Bengaluru - 560025 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bengaluru-victoriya-embassy-z967
"ZUDIO - Bengaluru, Ananth Nagar Road","Sai Sarana Layout, Phase 1, Kammasandra, Electronic City , Bengaluru - 560100 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bengaluru-ananth-nagar-z675
"ZUDIO - Mysore, Vijayanagar","RD Complex, Vijayanagar 1st Stage, Vijayanagar , Mysore - 570017 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/mysore/zudio-mysore-z680
"ZUDIO - Delhi, City Centre Mall","AM-191, Shaheed Udham Singh Marg, Block AO, Poorbi Shalimar Bagh, Shalimar Bagh , New Delhi - 110088 , Delhi",https://www.zudio.com/apps/s/zudio/storelocator/delhi/newdelhi/zudio-city-centre-mall-z190
"ZUDIO - Thane, M Square IT Park","Plot No. A-241 & A-242, Road No. 33, Ambica Nagar, Wagle Industrial Estate , Thane - 400604 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/thane/zudio-thane-m-square-it-park-z750
"ZUDIO - Bengaluru, Global Mall","Divinity Sy No. 126, Pantharpalya, Mysore Road, Nayandan Halli , Bengaluru - 560039 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-bangalore-global-mall-z775
"ZUDIO - Udipi, Kunjibettu","K2 Towers, S. No. 74,4A1, Shivalli Village, Kadiyali Ward , Udupi - 576101 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/udupi/zudio-udupi-kunjibettu-z776
"ZUIDO - Hyderabad, Pragati Heights","Plot No: 10 to 13 & 18 to 10, Dilsukhnagar, Gaddiannaram , Hyderabad - 500060 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/hyderabad/zudio-hyderabad-pragati-heights-z760
"ZUDIO - Silchar, Shillonpatty","Shillongpatty GF,1F,2F, Shyam Prasad Road , Silchar - 788001 , Assam",https://www.zudio.com/apps/s/zudio/storelocator/assam/silchar/zudio-silchar-z655
"ZUDIO - Aizawl, Ramhlun Road","Behind Customs Office , Aizawl - 796007 , Mizoram",https://www.zudio.com/apps/s/zudio/storelocator/mizoram/aizawl/zudio-aizawl-ramhlun-road-z394
"ZUDIO - Warangal, Assunta Bhavan","The Institute of the Franciscan Sisters of Mary Hanamkonda, Main Road, Postal Colony, Subedari, Hanamkonda , Warangal - 506001 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/warangal/zudio-warangal-assunta-bhavan-z758
"ZUDIO - Gorakhpur, Civil Lines","ARBIT 7, Opposite Hotel Park Regency, Park Road, Civil Lines , Gorakhpur - 273001 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/gorakhpur/zudio-civil-lines-z769
"ZUDIO - Hospet, AB Mall","234G & 234A Part, No. A4 & D, Door No. 17464 & 17467, Opp. To APMC , Hospet - 583203 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/hospet/zudio-hospet-ab-mall-z676
"ZUDIO - Cuttack, Jayshree Campus","Jayshree Cinema, Plot No. 178 & 179/526, Khata No. 372/218, Mouza Cuttack Sahar, Link Road, Badambadi Colony , Cuttack - 753009 , Odisha",https://www.zudio.com/apps/s/zudio/storelocator/odisha/cuttack/zudio-cuttack-jayshree-campus-z710
"ZUDIO - Jalgaon, Sadoba Warehouse","Near Mohammadiya Nagar, Tambapura , Jalgaon - 425001 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/jalgaon/zudio-jalgaon-sadoba-warehouse-z752
"ZUDIO - Karungapally, BLV Emporium","Pada North, Pulliman Junction, Opp. Indian Oil Petrol Pump, Kollam , Karungapally - 690518 , Kerala",https://www.zudio.com/apps/s/zudio/storelocator/kerala/karungapally/zudio-blv-emporium-z688
"ZUDIO - Thirumullaivoyal, RBN Towers","CTH Road , Chennai - 600062 , Tamil Nadu",https://www.zudio.com/apps/s/zudio/storelocator/tamilnadu/chennai/zudio-rbn-towers-z752
"ZUDIO - Naspur, Mancherial","Nizamabad Road, Naspur, Near Reliance Digital , Mancherial - 504302 , Telangana",https://www.zudio.com/apps/s/zudio/storelocator/telangana/mancherial/zudio-naspur-mancherial-z759
ZUDIO - Greater Noida,"Ithum Galleria Mall Near Delta Metro Station , Greater Noida - 201310 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/greaternoida/zudio-greater-noida-z578
"ZUDIO - Kakinada, Sidhartha Nagar","Next to D Mart, Sri Vidya Colony, Shantinagar, Revenue Ward , Kakinada - 533002 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/kakinada/zudio-kakinada-sidhartha-nagar-z483
"ZUDIO - Saharanpur, Delhi Road","109/1, Near Hotel The Oasis, Delhi Rd, Milk Waziuddinpur , Saharanpur - 247001 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/saharanpur/zudio-saharanpur-delhi-z767
"ZUDIO - Ahmednagar, Station-College Road","Zudio, BPHE Society’s Biz Bay One, Near Ahmednagar College, Station Road , Ahmednagar - 414001 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/ahmednagar/zudio-ahmednagar-station-college-road-z627
"ZUDIO - Delhi, Shyam Lal College, Shahdara","1/2432/1, Near Kia Bazaar, Main Mandoli Road, Ram Nagar , Shahdara - 110032 , Delhi",https://www.zudio.com/apps/s/zudio/storelocator/delhi/shahdara/zudio-shahdara-z465
"ZUDIO - Surat, Cinezza Multiplex","Block No. 324, 325, Unit No. GF-1 TO 8, Maharaja Farm, Near D Mart, Mota Varachha, Taluka-Adajan , Surat - 394101 , Gujarat",https://www.zudio.com/apps/s/zudio/storelocator/gujarat/surat/zudio-surat-cinezza-multiplex-z853
"ZUDIO - Bengaluru, Kaverappa Layout","#30 Panathur Main Road, Kadubeesanahalli, Near Desk of Brews , Bengaluru - 560103 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-kaverappa-layout-z673
"ZUDIO - New Delhi, Haiderpur Badli Metro","Haiderpur Badli Mod Metro Station , New Delhi - 110088 , Delhi",https://www.zudio.com/apps/s/zudio/storelocator/delhi/newdelhi/haiderpur-badli-metro-z830
"ZUDIO - Lakhimpur, Rajapur Kothi","No.1, Near Nidan Hospital, Lakhimpur Kheri , Lakhimpur - 262701 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/lakhimpur/zudio-lakhimpur-rajapur-kothi-z735
"ZUDIO - Visakhapatnam, Pendurthi","Commercial Complex, Near Commercial Complex, Pendurathi , Visakhapatnam - 531173 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/visakhapatnam/zudio-vishakhapatnam-pendurthi-z650
"ZUDIO - Ambala, Jagadhari Road","Near Yes Bank, Geeta Gopal Road , Ambala - 133001 , Haryana",https://www.zudio.com/apps/s/zudio/storelocator/haryana/ambala/zudio-jagadhari-road-z516
"ZUDIO - Chitradurga, JM Arcade","Jagalur Mahalingappa Arcade & Jagalpur Mahalinga Residency, E Khata Property No - 18-2-512-12B, Khata No. 5054/2993/7740/27, Beside Azad Flour Mill, BD Road , Chitradurga - 577501 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/chitradurga/zudio-chitradurga-jm-arcade-z773
"ZUDIO - Bengaluru, SKS-7, Indiranagar","Hal II Stage Extension, Near The Souled Store - Indiranagar, BBMP PID No. 74-1-2006, New Ward No. 88, Jeevan Bheema Nagar , Bengaluru - 560008 , Karnataka",https://www.zudio.com/apps/s/zudio/storelocator/karnataka/bengaluru/zudio-indiranagar-bengaluru-z525
"ZUDIO - Faridabad, Omaxe World Street","""OMAXSUN"" at Omaxe World Street, Village Bhatola, Sector- 79 , Faridabad - 121004 , Haryana",https://www.zudio.com/apps/s/zudio/storelocator/haryana/faridabad/zudio-omaxe-world-street-z519
"ZUDIO - Chirala, Andhra Pradesh","Chirala Main Road, Near Vishal Mega Mart, Near Hyma Hospital , Chirala - 523155 , Andhra Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/andhrapradesh/chirala/zudio-chirala-z648
"ZUDIO - Chittorgarh, Radhe Seeta Tower","Plot No- 7-A/2603/1, 2604ME, 2601/1, 2606, 2606/1, Basant Nagar, Kalish Nagar, Maharana Pratap Marg , Chittorgarh - 312001 , Rajasthan",https://www.zudio.com/apps/s/zudio/storelocator/rajasthan/chittorgarh/zudio-seeta-tower-z713
"ZUDIO - Vellore, Tamil Nadu","M. Arcade, Dr. M. Mani Elango, Plot No. S14, S15 (PT), T.S. No. 34, 31/2, 1st East Main Road, Gandhi Nagar, Katpadi Road , Vellore - 632006 , Tamil Nadu",https://www.zudio.com/apps/s/zudio/storelocator/tamilnadu/vellore/zudio-vellore-tamil-nadu-z715
"ZUDIO - Surat, Mahek IT Park","T.P-3, F.P.11, Besides RJD Business HUB Kasanagar, Katargram , Surat - 395003 , Gujarat",https://www.zudio.com/apps/s/zudio/storelocator/gujarat/surat/zudio-mahek-it-park-z659
"ZUDIO - Noida, Central Market","West Way Realty LLP, Plot No C 01, Near Amrapali Zodiac, Sector 120, Maharishi Nagar, Gautam Buddha Nagar , Noida - 201301 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/noida/zudio-central-market-noida-z768
"ZUDIO - Patiala, Spectra Mall","Near Bus Stand, Rajpura Road , Patiala - 147001 , Punjab",https://www.zudio.com/apps/s/zudio/storelocator/punjab/patiala/zudio-patiala-spectra-mall-z781
"ZUDIO - Mumbai , Times Square","Ground Floor Time Square, Andheri- Kurla Road, Gamdevi, Marol, Andheri East , Mumbai - 400059 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/mumbai/zudio-time-square-z871
"ZUDIO - Agra, Silver Palace","Plot No C1/11, Sector 13, Situated at Awas Vikas Colony Sikandra Yojna , Agra - 282007 , Uttar Pradesh",https://www.zudio.com/apps/s/zudio/storelocator/uttarpradesh/agra/zudio-agra-silver-palace-z764
"ZUDIO - Tiruppur, Palladam Road","Udhayam Arcade, Door No 635/2A1A10, And 2A 2B, Near Reliance Petrol Bunk, Dharathi Nagar Vidyalayam , Tiruppur - 641605 , Tamil Nadu",https://www.zudio.com/apps/s/zudio/storelocator/tamilnadu/tiruppur/zudio-palladam-road-z716
"ZUDIO - Navi Mumbai, Centonic","Plot No - 18, Sector - 19D, Palm Beach Road, Vashi , Navi Mumbai - 400703 , Maharashtra",https://www.zudio.com/apps/s/zudio/storelocator/maharashtra/navimumbai/zudio-navi-mumbai-centonic-z697
